reaction_name,smirks,reference
"{Phenol to 4-pyridone}","[c:1]1[c:2][c;R1:3][c:4][c:5][c:6]1([OH])>>[C:1]1=[C:2][N:3][C:4]=[C:5][C:6](=O)1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Pyridine to 2-pyridone}","[c:1]1[c:2][c:3][c:4][c;R1:5][n;!D3:6]1>>[C:1]1=[C:2][C:3]=[C:4][N:5][C:6](=O)1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Pyridine to 4-pyridone}","[c:1]1[c:2][c;R1:3][c:4][c:5][n;!D3:6]1>>[C:1]1=[C:2][N:3][C:4]=[C:5][C:6](=O)1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Pyridine N-oxide to 2-pyridone}","[c:1]1[c:2][c:3][c:4][c;R1:5][n+:6]([O-])1>>[C:1]1=[C:2][C:3]=[C:4][N:5][C:6](=O)1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Pyridine N-oxide to 4-pyridone}","[c:1]1[c:2][c;R1:3][c:4][c:5][n+:6]([O-])1>>[C:1]1=[C:2][N:3][C:4]=[C:5][C:6](=O)1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Morpholine to spiro morpholine}","[*:1][N:2]1[C:3][C:4][O:5][C:6][C:7]1>>[*:1][N:2]1[C:3]C2([C:4][O:5][C:6]2)[C:7]1","https://enamine.net/building-blocks/medchem/morpholine-bioisosteres-for-drug-design"
"{Morpholine to bridged morpholine}","[*:1][N:2]1[C:3][C:4][O:5][C:6][C:7]1>>[*:1][N:2]1[C:3]C(C2)[C:4][O:5][C:6]C2[C:7]1","https://enamine.net/building-blocks/medchem/morpholine-bioisosteres-for-drug-design"
"{Morpholine to fused morpholine}","[*:1][N:2]1[C:3][C:4][O:5][C:6][C:7]1>>[*:1][N:2]1[C:3]C([C:4][O:5][C:6]2)C2[C:7]1","https://enamine.net/building-blocks/medchem/morpholine-bioisosteres-for-drug-design"
"{Pyrrolidine to bridged pyrrolidine}","[N:1]1[C;!D4:2][C:3][C;!D4:4][C:5]1>>[N:1]1[C:2](C2)[C:3][C:4]2[C:5]1","https://enamine.net/building-blocks/medchem/bridged-pyrrolidine-with-reduced-lipophilicity"
"{Piperidine to 1-azaspiro[3.3]heptane}","[N:1]1[C:2][C:3][C:4][C:5][C;!D3:6]1>>[N:1]1[C:2][C:4]C12C[C:6]C2","https://enamine.net/building-blocks/medchem/spirocyclic-piperidine-bioisostere"
"{Piperidine to 2-azaspiro[3.3]heptane}","[N:1]1[C:2][C:3][C:4][C:5][C:6]1>>[N:1]1[C:2]C2([C:3][C:4][C:5]2)[C:6]1","https://enamine.net/building-blocks/medchem/spirocyclic-piperidine-bioisostere"
"{Benzodioxole to 2,2-difluoro-1,3-benzodioxole}","[c:1]1[c:2](OCO2)[c:3]2[c:4][c:5][c:6]1>>[c:1]1[c:2](OC(F)(F)O2)[c:3]2[c:4][c:5][c:6]1","https://enamine.net/building-blocks/medchem/fluorinated-benzodioxoles"
"{Benzodioxole to 2,2-difluoro-1,3-benzoxathiole}","[c:1]1[c:2](OCO2)[c:3]2[c:4][c:5][c:6]1>>[c:1]1[c:2](OC(F)(F)S2)[c:3]2[c:4][c:5][c:6]1","https://enamine.net/building-blocks/medchem/fluorinated-benzodioxoles"
"{Benzodioxole to 2,2-difluoro-2,3-dihydro-1H-indene}","[c:1]1[c:2](OCO2)[c:3]2[c:4][c:5][c:6]1>>[c:1]1[c:2](CC(F)(F)C2)[c:3]2[c:4][c:5][c:6]1","https://enamine.net/building-blocks/medchem/fluorinated-benzodioxoles"
"{Benzodioxole to 2,2,3,3-tetrafluoro-2,3-dihydrobenzofuran}","[c:1]1[c:2](OCO2)[c:3]2[c:4][c:5][c:6]1>>[c:1]1[c:2](OC(F)(F)C2(F)(F))[c:3]2[c:4][c:5][c:6]1","https://enamine.net/building-blocks/medchem/fluorinated-benzodioxoles"
"{Benzodioxole to 2,2,3,3-tetrafluoro-2,3-dihydro-1,4-benzodioxin}","[c:1]1[c:2](OCO2)[c:3]2[c:4][c:5][c:6]1>>[c:1]1[c:2](OC(F)(F)C(F)(F)O2)[c:3]2[c:4][c:5][c:6]1","https://enamine.net/building-blocks/medchem/fluorinated-benzodioxoles"
"{Sulfonamide to methyl sulfoximine}","[*:1]S(=O)(=O)[NH2]>>[*:1]S(=O)(=[NH])[CH3]","https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c00960"
"{Sulfone to sulfoximine}","[c,C:1]S(=O)(=O)[c,C:2]>>[c,C:1]S(=O)(=[NH])[c,C:2]","https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c00960"
"{Pyrrolidine to fluoropyrrolidine}","[N:1]1[C:2][C;!D4:3][C:4][C:5]1>>[N:1]1[C:2][C:3](F)[C:4][C:5]1","https://enamine.net/building-blocks/medchem/gem-difluorinated-amines-for-drug-design"
"{Pyrrolidine to difluoropyrrolidine}","[N:1]1[C:2][C;!D3:3][C:4][C:5]1>>[N:1]1[C:2][C:3](F)(F)[C:4][C:5]1","https://enamine.net/building-blocks/medchem/gem-difluorinated-amines-for-drug-design"
"{Piperidine to 4,4-difluoropiperidine}","[N:1]1[C:2][C:3][C;!D3:4][C:5][C:6]1>>[N:1]1[C:2][C:3][C:4](F)(F)[C:5][C:6]1","https://enamine.net/building-blocks/medchem/gem-difluorinated-amines-for-drug-design"
"{Piperidine to 3,3-difluoropiperidine}","[N:1]1[C:2][C:3][C:4][C;!D3:5][C:6]1>>[N:1]1[C:2][C:3][C:4][C:5](F)(F)[C:6]1","https://enamine.net/building-blocks/medchem/gem-difluorinated-amines-for-drug-design"
"{CF3 to MeCHF}","[*:1]C(F)(F)F>>[*:1]C(F)C","https://enamine.net/building-blocks/medchem/unique-fluoroalkyl-substituents"
"{CF3 to MeCF2}","[*:1]C(F)(F)F>>[*:1]C(F)(F)C","https://enamine.net/building-blocks/medchem/unique-fluoroalkyl-substituents"
"{CF3 to Me2CF}","[*:1]C(F)(F)F>>[*:1]C(F)(C)C","https://enamine.net/building-blocks/medchem/unique-fluoroalkyl-substituents"
"{CF3 to CH2FCMe2}","[*:1]C(F)(F)F>>[*:1]C(C)(C)CF","https://enamine.net/building-blocks/medchem/unique-fluoroalkyl-substituents"
"{CF3 to CH2FCHMe}","[*:1]C(F)(F)F>>[*:1]C(C)CF","https://enamine.net/building-blocks/medchem/unique-fluoroalkyl-substituents"
"{CF3 to CH2FCHF}","[*:1]C(F)(F)F>>[*:1]C(F)CF","https://enamine.net/building-blocks/medchem/unique-fluoroalkyl-substituents"
"{CF3 to CH2FCF2}","[*:1]C(F)(F)F>>[*:1]C(F)(F)CF","https://enamine.net/building-blocks/medchem/unique-fluoroalkyl-substituents"
"{CF3 to CHF2CHF}","[*:1]C(F)(F)F>>[*:1]C(F)C(F)F","https://enamine.net/building-blocks/medchem/unique-fluoroalkyl-substituents"
"{CF3 to CHF2CF2}","[*:1]C(F)(F)F>>[*:1]C(F)(F)C(F)F","https://enamine.net/building-blocks/medchem/unique-fluoroalkyl-substituents"
"{Tert-butyl to BCP}","[*:1]-[C]([CH3])([CH3])[CH3]>>[*:1]C1(C2)CC2C1","https://pubs.acs.org/doi/10.1021/jacsau.3c00014"
"{N-methyl azole to N-trifluoromethyl azole}","[n:1]1([CH3])[c,n:2][c,n:3][c,n:4][c,n:5]1>>[n:1]1(C(F)(F)F)[c,n:2][c,n:3][c,n:4][c,n:5]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c01457"
"{N-methyl amine to N-trifluoromethyl amine}","[c,C:1][N:2]([CH3])[C:3]>>[c,C:1][N:2](C(F)(F)F)[C:3]","https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c01457"
"{Biphenyl to biphenylene}","[*:1]c1[cH][cH][c]([c]2[cH][cH][c]([*:2])[cH][cH]2)[cH][cH]1>>c1(cc([*:1])cc2)c2c(cc([*:2])cc3)c13","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Biphenyl to bithiophene}","[*:1]c1[cH][cH][c]([c]2[cH][cH][c]([*:2])[cH][cH]2)[cH][cH]1>>[*:1]c1sc(cc([*:2])s2)c2c1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Biphenyl to fused imidazole-thiazole moiety}","[*:1]c1[cH][cH][c]([c]2[cH][cH][c]([*:2])[cH][cH]2)[cH][cH]1>>[*:1]c1sc(nc([*:2])c2)n2c1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Biphenyl to bithiophene alternative option}","[*:1]c1[cH][cH][c]([c]2[cH][cH][c]([*:2])[cH][cH]2)[cH][cH]1>>c1sc(c([*:2])cs2)c2c1([*:1])","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Biphenyl to alkyne}","[*:1][c:2]1[cH][cH][c:5]([c:8])[cH][cH]1>>[*:1]-[C:2]#[C:5]-[c:8]","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Benzothiazole to acetylene-thiophene moiety}","[n:1]1[c:2][s:3]c(c[c:4]cc2)c12>>[n:1]1[c:2][s:3]c(C#[C:4])c1C","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Isoquinoline to acetylene-pyridine moiety}","[n:1]1[c:2]c(c[c:3]cc2)c2[c:4][c:5]1>>[n:1]1[c:2]c(C#[C:3])c[c:4][c:5]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Alkyne to BCP}","[*:1]C#C[*:2]>>[*:1]C1(C2)CC2([*:2])C1","https://pubs.acs.org/doi/full/10.1021/jacsau.3c00014"
"{Piperidine to bridged piperidine}","[N:1]1[C:2][C:3][C:4][C:5][C:6]1>>[N:1]1[C:2][C:3](C2)[C:4][C:5]2[C:6]1","https://enamine.net/building-blocks/medchem/analogues-of-piperidine-for-drug-design"
"{Piperidine to fused piperidine}","[N:1]1[C:2][C:3][C:4][C:5][C:6]1>>[N:1]1[C:2][C:3]2([H])[C:4][C:5]2([H])[C:6]1","https://enamine.net/building-blocks/medchem/analogues-of-piperidine-for-drug-design"
"{Piperidine to alternative fused piperidine}","[N:1]1[C:2][C:3][C:4][C:5][C:6]1>>[N:1]1[C:2]C([C:3][C:4][C:5]2)([H])C2([H])[C:6]1","https://enamine.net/building-blocks/medchem/analogues-of-piperidine-for-drug-design"
"{Piperidine to azepane}","[N:1]1[C:2][C:3][C:4][C:5][C:6]1>>[N:1]1[C:2][C:3][C:4]C[C:5][C:6]1","https://enamine.net/building-blocks/medchem/analogues-of-piperidine-for-drug-design"
"{Carboxylic acid to 3-isoxazolol}","[C,c:1][C:2](=O)[OH,O-]>>[C,c:1][C:2]1C([OH])=NOC=1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Carboxylic acid to 1,2,5-oxadiazol-3-yloxy}","[C,c:1][C:2](=O)[OH,O-]>>[C,c:1][C:2]1C([OH])=NON=1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Carboxylic acid to 1,2,5-thiadiazol-3-yloxy}","[C,c:1][C:2](=O)[OH,O-]>>[C,c:1][C:2]1C([OH])=NSN=1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Carboxylic acid to 1,2-dihydro-5H-tetrazol-5-one}","[C,c:1][C:2](=O)[OH,O-]>>[C,c:1][N:2]1C(=O)[NH]N=N1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Carboxylic acid to 1,2,4-oxadiazolidine-3,5-dione}","[C,c:1][C:2](=O)[OH,O-]>>[C,c:1][N:2]1C(=O)[NH]C(=O)O1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Carboxylic acid to 1,2,4-oxadiazol-5(2H)-one}","[C,c:1][C:2](=O)[OH,O-]>>[C,c:1][C:2]1[NH]C(=O)ON=1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Carboxylic acid to 2,4-oxazolidinedione}","[C,c:1][C:2](=O)[OH,O-]>>[C,c:1][C:2]1C(=O)[NH]C(=O)O1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Carboxylic acid to 3-(hydroxymethylene)-2,4-pyrrolidinedione}","[C,c:1][C:2](=O)[OH,O-]>>[C,c:1][N:2]1CC(=O)C(=C[OH])C(=O)1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Carboxylic acid to moniliformin}","[C,c:1][C:2](=O)[OH,O-]>>[C,c:1][C:2]1=C([OH])C(=O)C(=O)1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Carboxylic acid to oxetane}","[C,c:1][C:2](=O)[OH,O-]>>[C,c:1][C:2]1(COC1)[OH]","https://pubs.acs.org/doi/full/10.1021/acs.jafc.3c00765"
"{Carboxylic acid to thietane}","[C,c:1][C:2](=O)[OH,O-]>>[C,c:1][C:2]1(CSC1)[OH]","https://pubs.acs.org/doi/full/10.1021/acs.jafc.3c00765"
"{Carboxylic acid to thietane oxide}","[C,c:1][C:2](=O)[OH,O-]>>[C,c:1][C:2]1(CS(=O)C1)[OH]","https://pubs.acs.org/doi/full/10.1021/acs.jafc.3c00765"
"{Carboxylic acid to thietane dioxide}","[C,c:1][C:2](=O)[OH,O-]>>[C,c:1][C:2]1(CS(=O)(=O)C1)[OH]","https://pubs.acs.org/doi/full/10.1021/acs.jafc.3c00765"
"{Phenol to 3,4-dihydroquinolin-2(1H)-one}","[c;r6:1]([OH])[cH;r6:2]>>[c:1](NC(=O)CC1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Phenol to 3,4-dihydro-2(1H)-quinazolinone}","[c;r6:1]([OH])[cH;r6:2]>>[c:1](NC(=O)NC1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Phenol to 3,4-dihydro-2(1H)-quinoxalinone}","[c;r6:1]([OH])[cH;r6:2]>>[c:1](NC(=O)CN1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Phenol to 2-hydroxyquinoline}","[c:1]([OH])[cH:2]>>[c;r6:1](NC(=O)C=C1)[c;r6:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Phenol to 1,4-dihydro-2H-3,1-benzoxazin-2-one}","[c;r6:1]([OH])[cH;r6:2]>>[c:1](NC(=O)OC1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Phenol to 1H-2,1-benzothiazine,3,4-dihydro-,2,2-dioxide}","[c;r6:1]([OH])[cH;r6:2]>>[c:1](NS(=O)(=O)CC1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Phenol to 1H-2,1,3-benzothiadiazine,3,4-dihydro-,2,2-dioxide}","[c;r6:1]([OH])[cH;r6:2]>>[c:1](NS(=O)(=O)NC1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Phenol to 1H-2,1,4-benzothiadiazine,3,4-dihydro-,2,2-dioxide}","[c;r6:1]([OH])[cH;r6:2]>>[c:1](NS(=O)(=O)CN1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Phenol to 2-benzimidazolinone}","[c;r6:1]([OH])[cH;r6:2]>>[c:1](NC(=O)N1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Phenol to isatin}","[c;r6:1]([OH])[cH;r6:2]>>[c:1](NC(=O)C(=O)1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Phenol to benzimidazole}","[c;r6:1]([OH])[cH;r6:2]>>[c:1]([nH]C=N1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Phenol to 1H-benzotriazole}","[c;r6:1]([OH])[cH;r6:2]>>[c:1]([NH]N=N1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Phenol to 2-aminobenzothiazole}","[c;r6:1]([OH])[cH;r6:2]>>[c:1](N=C(N)S1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Phenol to 2-pyrazole}","[c:1]1([OH])[cH:2][c:3][c:4][c:5][cH]1>>[NH:1]1[N:2]=[C:3][C:4]=[C:5]1","https://doi.org/10.1002/ardp.202400700"
"{Catechol to 3,4-dihydroquinolin-2(1H)-one}","[c;r6:1]([OH])[c;r6:2]([OH])>>[c:1](NC(=O)CC1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Catechol to 3,4-dihydro-2(1H)-quinazolinone}","[c;r6:1]([OH])[c;r6:2]([OH])>>[c:1](NC(=O)NC1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Catechol to 3,4-dihydro-2(1H)-quinoxalinone}","[c;r6:1]([OH])[c;r6:2]([OH])>>[c:1](NC(=O)CN1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Catechol to 2-hydroxyquinoline}","[c;r6:1]([OH])[c;r6:2]([OH])>>[c:1](NC(=O)C=C1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Catechol to 1,4-dihydro-2H-3,1-benzoxazin-2-one}","[c;r6:1]([OH])[c;r6:2]([OH])>>[c:1](NC(=O)OC1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Catechol to 1H-2,1-benzothiazine,3,4-dihydro-,2,2-dioxide}","[c;r6:1]([OH])[c;r6:2]([OH])>>[c:1](NS(=O)(=O)CC1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Catechol to 1H-2,1,3-benzothiadiazine,3,4-dihydro-,2,2-dioxide}","[c;r6:1]([OH])[c;r6:2]([OH])>>[c:1](NS(=O)(=O)NC1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Catechol to 1H-2,1,4-benzothiadiazine,3,4-dihydro-,2,2-dioxide}","[c;r6:1]([OH])[c;r6:2]([OH])>>[c:1](NS(=O)(=O)CN1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Catechol to 2-benzimidazolinone}","[c;r6:1]([OH])[c;r6:2]([OH])>>[c:1](NC(=O)N1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Catechol to isatin}","[c;r6:1]([OH])[c;r6:2]([OH])>>[c:1](NC(=O)C(=O)1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Catechol to benzimidazole}","[c;r6:1]([OH])[c;r6:2]([OH])>>[c:1]([nH]C=N1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Catechol to 1H-benzotriazole}","[c;r6:1]([OH])[c;r6:2]([OH])>>[c:1]([NH]N=N1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Catechol to 2-aminobenzothiazole}","[c;r6:1]([OH])[c;r6:2]([OH])>>[c:1](N=C(N)S1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Terminal amide or ester to ethanimidic acid derivative}","[C,c:1]-[$([N;!D3]),O]C(=O)-[$([C;H3,H1&r3]),$(CC)]>>[C,c:1]-C(=NOC)C#N","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Terminal amide or ester to pyrazine}","[C,c:1]-[$([N;!D3]),O]C(=O)-[$([C;H3,H1&r3]),$(CC)]>>[C,c:1]-c1nccnc1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Sulfamide to sulfonimidamide}","[C,c:1]-S(=O)(=O)-[N:2]>>[C,c:1]-S(=O)(=N)-[N:2]","https://doi.org/10.1021/acs.jmedchem.5c00195"
"{Sulfamide to sulfondiimidamide}","[C,c:1]-S(=O)(=O)-[N:2]>>[C,c:1]-S(=N)(=N)-[N:2]","https://doi.org/10.1021/acs.jmedchem.5c00195"
"{Sulfoxide to sulfinimine}","[C,c:1]-[S;!$(S(=O)(=O))](=O)-[C,c:2]>>[C,c:1]-S(=N)-[C,c:2]","https://doi.org/10.1021/acs.jmedchem.5c00195"
"{Sulfone to sulfoximine}","[C,c:1]-S(=O)(=O)-[C,c:2]>>[C,c:1]-S(=N)(=O)-[C,c:2]","https://doi.org/10.1021/acs.jmedchem.5c00195"
"{Sulfone to sulfondiimine}","[C,c:1]-S(=O)(=O)-[C,c:2]>>[C,c:1]-S(=N)(=N)-[C,c:2]","https://doi.org/10.1021/acs.jmedchem.5c00195"
"{Dimethoxyphenyl to 1,3-benzodioxole}","[c:1](O[CH3])[c:2](O[CH3])>>[c:1](OCO1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm301119s"
"{Dimethoxyphenyl to cyclopropyl}","[c:1](O[CH3])[c:2](O[CH3])>>[c:1](OC)[c:2](C1CC1)","https://pubs.acs.org/doi/full/10.1021/jm301119s"
"{Dimethoxyphenyl to pyridine}","[c:1](O[CH3])[c:2](O[CH3])[cH:3]>>[c:1](O[CH3])[c:2](O[CH3])[n:3]","https://pubs.acs.org/doi/full/10.1021/jm301119s"
"{Dimethoxyphenyl to benzopyridazine}","[c:1](O[CH3])[c:2](O[CH3])>>[c:1](c(C)nnc(C)1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm301119s"
"{Dimethoxyphenyl to benzisoxazole}","[c:1](O[CH3])[c:2](O[CH3])>>[c:1](c(C)no1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm301119s"
"{Dimethoxyphenyl to indazole}","[c:1](O[CH3])[c:2](O[CH3])>>[c:1](c(C)nn(C)1)[c:2]1","https://pubs.acs.org/doi/full/10.1021/jm301119s"
"{Methyl to CF2}","[C,c;!$(C(=O)):1]-[CH3]>>[C,c:1]-C(F)F","https://pubs.acs.org/doi/10.1021/acs.jmedchem.9b00604"
"{Alcohol to CF2}","[C,c;!$(C(=O)):1]-[OH]>>[C,c:1]-C(F)F","https://pubs.acs.org/doi/10.1021/acs.jmedchem.9b00604"
"{Thiol to CF2}","[C,c;!$(C(=O)):1]-[SH]>>[C,c:1]-C(F)F","https://pubs.acs.org/doi/10.1021/acs.jmedchem.9b00604"
"{Benzoxazole to isoindolinone}","[c:1]2[c:2][c:3][c:4][c:5]([n:6][c:7]([c,C:8])[o:9]1)[c:10]21>>[c:1]2[c:2][c:3][c:4][c:5]([C:6][N:7]([c,C:8])[C:9](=O)1)[c:10]21","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c01005?utm_source=SendGrid_ealert&utm_medium=ealert&utm_campaign=ASAP_jmcmar_v0_i0"
"{Napthalene to fluorophenyl}","[c:1]1[c:2][c:3]([cH:4][cH:5][cH:6][cH:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3][c:8](F)[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Napthalene to chlorophenyl}","[c:1]1[c:2][c:3]([cH:4][cH:5][cH:6][cH:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3][c:8](Cl)[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Napthalene to quinoxaline}","[c:1]1[c:2][c:3]([cH:4][c:5][c:6][cH:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3]([n:4][c:5][c:6][n:7]2)[c:8]2[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Napthalene to quinazoline}","[c:1]1[c:2][c:3]([cH:4][c:5][cH:6][c:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3]([n:4][c:5][n:6][c:7]2)[c:8]2[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Napthalene to phthalazine}","[c:1]1[c:2][c:3]([c:4][cH:5][cH:6][c:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3]([c:4][n:5][n:6][c:7]2)[c:8]2[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Napthalene to 1,2,3-benzoxadiazole}","[c:1]1[c:2][c:3]([cH:4][cH:5][cH:6][cH:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3](onn2)[c:8]2[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Napthalene to benzoxazole}","[c:1]1[c:2][c:3]([cH:4][c:5][cH:6][cH:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3](o[c:5]n2)[c:8]2[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Napthalene to benzoxazole}","[c:1]1[c:2][c:3]([cH:4][cH:5][c:6][cH:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3](o[c:6]n2)[c:8]2[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Napthalene to 1,2-benzisoxazole}","[c:1]1[c:2][c:3]([cH:4][cH:5][cH:6][c:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3](on[c:7]2)[c:8]2[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Napthalene to benzofuran}","[c:1]1[c:2][c:3]([cH:4][c:5][cH:6][c:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3](o[c:5][c:7]2)[c:8]2[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Napthalene to benzofuran}","[c:1]1[c:2][c:3]([cH:4][cH:5][c:6][c:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3](o[c:6][c:7]2)[c:8]2[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Napthalene to 1,2,3-benzothiadiazole}","[c:1]1[c:2][c:3]([cH:4][cH:5][cH:6][cH:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3](snn2)[c:8]2[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Napthalene to benzothiazole}","[c:1]1[c:2][c:3]([cH:4][c:5][cH:6][cH:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3](s[c:5]n2)[c:8]2[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Napthalene to benzothiazole}","[c:1]1[c:2][c:3]([cH:4][cH:5][c:6][cH:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3](s[c:6]n2)[c:8]2[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Napthalene to 1,2-benzisothiazole}","[c:1]1[c:2][c:3]([cH:4][cH:5][cH:6][c:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3](sn[c:7]2)[c:8]2[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Napthalene to benzo[b]thiophene}","[c:1]1[c:2][c:3]([cH:4][c:5][cH:6][c:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3](s[c:5][c:7]2)[c:8]2[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
